classification_id,user_name,workflow_id,workflow_version,task_answer,subject_ids
75338753,Marie_eve_78,427,6.20,1,13292017
75394299,CreamCat,427,6.20,1,13292017
75531763,Kdeyett,427,6.20,1,13292017
75218094,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292018
75218784,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292018
75246723,Eileenrt,427,6.20,1,13292018
75558123,vei,427,6.20,1,13292018
75606334,pricek,427,6.20,1,13292018
75030880,CreamCat,427,6.20,1,13292019
75260740,Connor.,427,6.20,1,13292019
75279820,MissTuk,427,6.20,1,13292019
75295101,Mikusan,427,6.20,1,13292019
75305000,meltonma,427,6.20,1,13292019
74762930,CreamCat,427,6.20,1,13292020
74883718,LeapingLizards,427,6.20,1,13292020
75174951,ElisabethB,427,6.20,1,13292020
75180348,alexisbenton,427,6.20,1,13292020
75587533,orimayer,427,6.20,1,13292020
74879427,durbrow,427,6.20,1,13292021
75017936,not-logged-in-29384540e3c0e5f24d13,427,6.20,1,13292021
75243678,csbird,427,6.20,1,13292021
75288193,MissTuk,427,6.20,1,13292021
75428225,abi1613,427,6.20,1,13292021
74735226,20lammas,427,6.20,1,13292022
75304609,meltonma,427,6.20,1,13292022
75339950,Marie_eve_78,427,6.20,1,13292022
75562054,chateaumojo,427,6.20,1,13292022
75730172,applepi314,427,6.20,1,13292022
74832701,CreamCat,427,6.20,1,13292023
75006885,puckettka023,427,6.20,1,13292023
75030130,not-logged-in-62c840f9f690ef1258b2,427,6.20,1,13292023
75174956,ElisabethB,427,6.20,1,13292023
75217528,audreys0205,427,6.20,1,13292023
74773208,DeniLou,427,6.20,1,13292024
75466391,lostris87,427,6.20,1,13292024
75507882,ElisabethB,427,6.20,1,13292024
75549774,n1176mc172,427,6.20,1,13292024
75623816,leelaht,427,6.20,1,13292024
74950757,chibidani,427,6.20,1,13292025
75029379,CreamCat,427,6.20,1,13292025
75158719,Todezotelle,427,6.20,1,13292025
75173302,TheTreeFrog,427,6.20,1,13292025
75560826,chateaumojo,427,6.20,1,13292025
74756609,katstott,427,6.20,1,13292026
74805889,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13292026
74878466,CreamCat,427,6.20,1,13292026
74884891,kalib1,427,6.20,1,13292026
75246902,Eileenrt,427,6.20,1,13292026
74787580,MissTuk,427,6.20,1,13292027
74924605,CreamCat,427,6.20,1,13292027
75346203,TheTreeFrog,427,6.20,1,13292027
75423102,chateaumojo,427,6.20,1,13292027
75623304,leelaht,427,6.20,1,13292027
74712680,katstott,427,6.20,1,13292028
74881305,CreamCat,427,6.20,1,13292028
75518980,MT35,427,6.20,1,13292028
75728395,chateaumojo,427,6.20,1,13292028
75766146,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292028
74787148,MissTuk,427,6.20,1,13292029
75030458,CreamCat,427,6.20,1,13292029
75372188,Kala.Katt,427,6.20,1,13292029
75491398,ElisabethB,427,6.20,1,13292029
75728995,chateaumojo,427,6.20,1,13292029
75219229,audreys0205,427,6.20,1,13292030
75246828,Eileenrt,427,6.20,1,13292030
75688126,BlackBat420,427,6.20,1,13292030
75725296,EmHarfield,427,6.20,1,13292030
75728768,chateaumojo,427,6.20,1,13292030
74841599,Mikusan,427,6.20,1,13292031
74874988,Millarhannah,427,6.20,1,13292031
74924975,CreamCat,427,6.20,1,13292031
75328828,dhunton,427,6.20,1,13292031
75409429,durbrow,427,6.20,1,13292031
74877892,Millarhannah,427,6.20,1,13292032
75291692,ElisabethB,427,6.20,1,13292032
75346038,TheTreeFrog,427,6.20,1,13292032
75677044,applepi314,427,6.20,1,13292032
75680820,CreamCat,427,6.20,1,13292032
74762878,clarebear02,427,6.20,1,13292033
75380774,xibrev,427,6.20,1,13292033
75519095,MT35,427,6.20,1,13292033
75565650,applepi314,427,6.20,1,13292033
75680159,CreamCat,427,6.20,1,13292033
74772349,ladidar,427,6.20,1,13292034
74875393,katstott,427,6.20,1,13292034
75275386,MissTuk,427,6.20,1,13292034
75587917,orimayer,427,6.20,1,13292034
75623481,leelaht,427,6.20,1,13292034
74790323,KatrinaJ,427,6.20,1,13292035
74841602,CreamCat,427,6.20,1,13292035
74842188,Mikusan,427,6.20,1,13292035
75005412,puckettka023,427,6.20,1,13292035
75526700,Bates_Norman,427,6.20,1,13292035
74812222,Mikusan,427,6.20,1,13292036
74860822,CreamCat,427,6.20,1,13292036
74985587,LeapingLizards,427,6.20,1,13292036
75018892,ElisabethB,427,6.20,1,13292036
75728604,chateaumojo,427,6.20,1,13292036
75030649,CreamCat,427,6.20,1,13292037
75265199,qbowen2,427,6.20,1,13292037
75286253,MissTuk,427,6.20,1,13292037
75409492,ElisabethB,427,6.20,1,13292037
75576984,Uganalandia,427,6.20,1,13292037
75183979,OneWizardfox,427,6.20,1,13292038
75372060,Kala.Katt,427,6.20,1,13292038
75380801,xibrev,427,6.20,1,13292038
75472489,ElisabethB,427,6.20,1,13292038
75531054,Kdeyett,427,6.20,1,13292038
74883727,LeapingLizards,427,6.20,1,13292039
75276763,MissTuk,427,6.20,1,13292039
75346233,TheTreeFrog,427,6.20,1,13292039
75394234,CreamCat,427,6.20,1,13292039
75527414,not-logged-in-895aa5c70a446180cc57,427,6.20,1,13292039
74823217,Mikusan,427,6.20,1,13292040
74857875,CreamCat,427,6.20,0,13292040
75107158,morgan_elizabeth,427,6.20,1,13292040
75173449,EmileeL,427,6.20,0,13292040
75182817,Holdermann23,427,6.20,1,13292040
75217832,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292041
75526344,Bates_Norman,427,6.20,1,13292041
75561261,chateaumojo,427,6.20,1,13292041
75674864,applepi314,427,6.20,1,13292041
75682961,CreamCat,427,6.20,1,13292041
74979245,Kat_Farr,427,6.20,0,13292042
75060858,Todezotelle,427,6.20,0,13292042
75245082,csbird,427,6.20,0,13292042
75437598,CreamCat,427,6.20,0,13292042
75577116,Uganalandia,427,6.20,0,13292042
74909140,SlynxT,427,6.20,1,13292043
74938922,andyra,427,6.20,1,13292043
75266789,ElisabethB,427,6.20,0,13292043
75518772,MT35,427,6.20,0,13292043
75560732,chateaumojo,427,6.20,1,13292043
74788624,KatrinaJ,427,6.20,1,13292044
75627742,Uganalandia,427,6.20,1,13292044
75651350,not-logged-in-bd75978f3e51371f929b,427,6.20,0,13292044
75680162,chateaumojo,427,6.20,1,13292044
75775826,CreamCat,427,6.20,0,13292044
74787164,warriorcatsophie,427,6.20,1,13292045
74791085,KatrinaJ,427,6.20,1,13292045
75061211,Todezotelle,427,6.20,1,13292045
75167460,not-logged-in-ef38ac40ac189813609f,427,6.20,1,13292045
75218144,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292045
74701633,ElisabethB,427,6.20,1,13292046
75218684,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292046
75518984,MT35,427,6.20,1,13292046
75587872,orimayer,427,6.20,1,13292046
75678567,chateaumojo,427,6.20,1,13292046
74834244,CreamCat,427,6.20,1,13292047
75301575,MissTuk,427,6.20,1,13292047
75527290,Bates_Norman,427,6.20,1,13292047
75565418,applepi314,427,6.20,1,13292047
75756789,Natalie_Hunt,427,6.20,1,13292047
74786498,MissTuk,427,6.20,1,13292048
74856395,Mikusan,427,6.20,1,13292048
74856396,Mikusan,427,6.20,1,13292048
75028628,CreamCat,427,6.20,1,13292048
75286822,Seqouia_14,427,6.20,1,13292048
74719707,ElisabethB,427,6.20,1,13292049
74762564,CreamCat,427,6.20,1,13292049
75264676,ChrisGutridge,427,6.20,1,13292049
75280504,MissTuk,427,6.20,1,13292049
75316819,gcasarez,427,6.20,1,13292049
75127666,areichardt,427,6.20,1,13292050
75644999,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292050
75726163,chateaumojo,427,6.20,1,13292050
75730487,applepi314,427,6.20,1,13292050
75764340,not-logged-in-a52e88aa532cb9a8576d,427,6.20,1,13292050
75219669,audreys0205,427,6.20,1,13292051
75305123,MissTuk,427,6.20,1,13292051
75423679,chateaumojo,427,6.20,1,13292051
75429678,abi1613,427,6.20,1,13292051
75644903,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292051
74707474,katstott,427,6.20,1,13292052
75381044,ElisabethB,427,6.20,1,13292052
75518808,MT35,427,6.20,1,13292052
75563909,chateaumojo,427,6.20,1,13292052
75764723,not-logged-in-a52e88aa532cb9a8576d,427,6.20,1,13292052
74763685,CreamCat,427,6.20,1,13292053
74772108,ladidar,427,6.20,1,13292053
75332702,HonoluluJellyfish,427,6.20,1,13292053
75422429,Saredi,427,6.20,1,13292053
75728998,chateaumojo,427,6.20,1,13292053
75302068,MissTuk,427,6.20,1,13292054
75562240,chateaumojo,427,6.20,1,13292054
75649237,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292054
75717930,CreamCat,427,6.20,1,13292054
75727897,applepi314,427,6.20,1,13292054
74973651,naat2.0,427,6.20,1,13292055
75066641,CreamCat,427,6.20,1,13292055
75526468,Bates_Norman,427,6.20,1,13292055
75564479,chateaumojo,427,6.20,1,13292055
75642091,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292055
75236612,csbird,427,6.20,1,13292056
75359998,marianapinto,427,6.20,1,13292056
75551236,n1176mc172,427,6.20,1,13292056
75557096,CreamCat,427,6.20,1,13292056
75781119,rturcotte163,427,6.20,1,13292056
75260389,Connor.,427,6.20,1,13292057
75727296,applepi314,427,6.20,1,13292057
75728733,chateaumojo,427,6.20,1,13292057
75760798,carlyann812,427,6.20,1,13292057
75766342,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292057
74880427,CreamCat,427,6.20,1,13292058
74883736,LeapingLizards,427,6.20,1,13292058
75134352,not-logged-in-dc371c1b7d01cc72b172,427,6.20,1,13292058
75302319,MissTuk,427,6.20,1,13292058
75371215,nevaeh1995,427,6.20,1,13292058
74762405,clarebear02,427,6.20,1,13292059
74813099,Mikusan,427,6.20,1,13292059
74970714,Kat_Farr,427,6.20,1,13292059
75594488,not-logged-in-275da06fe1a3634c74c8,427,6.20,1,13292059
75639778,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292059
74701692,ElisabethB,427,6.20,1,13292060
74822447,Mikusan,427,6.20,1,13292060
75067852,CreamCat,427,6.20,0,13292060
75288781,MissTuk,427,6.20,0,13292060
75451904,chateaumojo,427,6.20,1,13292060
74696593,ElisabethB,427,6.20,1,13292061
75027013,CreamCat,427,6.20,1,13292061
75550005,n1176mc172,427,6.20,1,13292061
75561900,chateaumojo,427,6.20,1,13292061
75654556,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292061
74839561,CreamCat,427,6.20,1,13292062
75060753,Todezotelle,427,6.20,1,13292062
75531291,Kdeyett,427,6.20,1,13292062
75565657,applepi314,427,6.20,1,13292062
75641808,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292062
74924984,CreamCat,427,6.20,1,13292063
75305009,meltonma,427,6.20,1,13292063
75528594,not-logged-in-895aa5c70a446180cc57,427,6.20,1,13292063
75658194,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292063
75773312,not-logged-in-9df9f42c1340300b7c8a,427,6.20,1,13292063
74742587,Mikusan,427,6.20,1,13292064
75027421,CreamCat,427,6.20,1,13292064
75563616,chateaumojo,427,6.20,1,13292064
75649094,Chrisotter,427,6.20,1,13292064
75787884,VeronicaBitton,427,6.20,1,13292064
75029259,CreamCat,427,6.20,0,13292065
75055225,Saredi,427,6.20,0,13292065
75276346,MissTuk,427,6.20,0,13292065
75531772,Kdeyett,427,6.20,0,13292065
75654217,not-logged-in-bd75978f3e51371f929b,427,6.20,0,13292065
74735293,20lammas,427,6.20,1,13292066
75180124,Holdermann23,427,6.20,1,13292066
75184305,OneWizardfox,427,6.20,1,13292066
75204240,abi1613,427,6.20,1,13292066
75262913,qbowen2,427,6.20,1,13292066
75031763,CreamCat,427,6.20,1,13292067
75236514,csbird,427,6.20,1,13292067
75285309,MissTuk,427,6.20,1,13292067
75466225,lostris87,427,6.20,1,13292067
75549944,n1176mc172,427,6.20,1,13292067
74875401,katstott,427,6.20,1,13292068
75679768,CreamCat,427,6.20,1,13292068
75756803,Natalie_Hunt,427,6.20,1,13292068
75760267,carlyann812,427,6.20,1,13292068
75763659,not-logged-in-a9218075297e32473a4e,427,6.20,1,13292068
74841352,CreamCat,427,6.20,1,13292069
75179772,alexisbenton,427,6.20,1,13292069
75306970,MissTuk,427,6.20,1,13292069
75551754,n1176mc172,427,6.20,1,13292069
75654235,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292069
75158629,Todezotelle,427,6.20,0,13292070
75222282,audreys0205,427,6.20,1,13292070
75418146,not-logged-in-8f1773bb71598e91dfc7,427,6.20,0,13292070
75549625,n1176mc172,427,6.20,0,13292070
75656187,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292070
74826090,Mikusan,427,6.20,1,13292071
75181679,ABOJIANG,427,6.20,1,13292071
75410863,ElisabethB,427,6.20,1,13292071
75551684,n1176mc172,427,6.20,1,13292071
75708747,oseidler,427,6.20,1,13292071
75275449,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13292072
75285440,20lammas,427,6.20,1,13292072
75561972,chateaumojo,427,6.20,1,13292072
75775986,CreamCat,427,6.20,1,13292072
75786125,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292072
75182065,ABOJIANG,427,6.20,1,13292073
75393511,CreamCat,427,6.20,1,13292073
75550451,n1176mc172,427,6.20,0,13292073
75785856,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292073
75790381,Uganalandia,427,6.20,0,13292073
75681790,CreamCat,427,6.20,1,13292074
75731622,kentishspitfire,427,6.20,1,13292074
75757051,Natalie_Hunt,427,6.20,1,13292074
75775416,Niloufararabi,427,6.20,1,13292074
75786583,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292074
74773231,DeniLou,427,6.20,1,13292075
75037202,ElisabethB,427,6.20,1,13292075
75304160,meltonma,427,6.20,1,13292075
75307908,MissTuk,427,6.20,1,13292075
75532034,Kdeyett,427,6.20,1,13292075
74861198,CreamCat,427,6.20,1,13292076
75181319,ABOJIANG,427,6.20,1,13292076
75303524,MissTuk,427,6.20,1,13292076
75731846,kentishspitfire,427,6.20,1,13292076
75734625,Uganalandia,427,6.20,1,13292076
74865048,MT35,427,6.20,1,13292077
75431165,abi1613,427,6.20,1,13292077
75717366,CreamCat,427,6.20,1,13292077
75729902,chateaumojo,427,6.20,1,13292077
75765013,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292077
74763777,CreamCat,427,6.20,1,13292078
74842926,Mikusan,427,6.20,1,13292078
74878094,LeapingLizards,427,6.20,1,13292078
75264055,Connor.,427,6.20,1,13292078
75650688,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292078
74701194,Kat_Farr,427,6.20,1,13292079
74857633,CreamCat,427,6.20,1,13292079
75179440,LeapingLizards,427,6.20,1,13292079
75188792,JessSanchez,427,6.20,1,13292079
75298647,MissTuk,427,6.20,1,13292079
75164648,orimayer,427,6.20,1,13292080
75238434,marianapinto,427,6.20,1,13292080
75264969,kennedymarie333,427,6.20,1,13292080
75332714,HonoluluJellyfish,427,6.20,1,13292080
75394642,CreamCat,427,6.20,1,13292080
75174388,not-logged-in-87c0dfe796c14bd28240,427,6.20,1,13292081
75201630,marianapinto,427,6.20,1,13292081
75260387,joshreichley,427,6.20,1,13292081
75295156,Mikusan,427,6.20,1,13292081
75424554,chateaumojo,427,6.20,1,13292081
74788761,KatrinaJ,427,6.20,1,13292082
75004556,puckettka023,427,6.20,1,13292082
75029269,CreamCat,427,6.20,1,13292082
75409193,ElisabethB,427,6.20,1,13292082
75511453,JammyGem,427,6.20,1,13292082
74735590,20lammas,427,6.20,1,13292083
74762847,CreamCat,427,6.20,1,13292083
74843431,Mikusan,427,6.20,1,13292083
75152194,durbrow,427,6.20,1,13292083
75180128,jenniferzhongyn,427,6.20,1,13292083
74719852,ElisabethB,427,6.20,1,13292084
74788940,MissTuk,427,6.20,1,13292084
74841851,CreamCat,427,6.20,1,13292084
74950393,chibidani,427,6.20,1,13292084
75295396,Mikusan,427,6.20,1,13292084
74860228,CreamCat,427,6.20,1,13292085
74974974,Saredi,427,6.20,1,13292085
75218700,not-logged-in-52f0fdb4937189098ad8,427,6.20,1,13292085
75296648,Mikusan,427,6.20,1,13292085
75297964,MissTuk,427,6.20,1,13292085
74822705,Mikusan,427,6.20,1,13292086
74881070,CreamCat,427,6.20,1,13292086
75295200,MissTuk,427,6.20,1,13292086
75326452,saffyre13,427,6.20,1,13292086
75430572,abi1613,427,6.20,1,13292086
74858625,Mikusan,427,6.20,1,13292087
75031768,CreamCat,427,6.20,1,13292087
75183645,ABOJIANG,427,6.20,1,13292087
75402282,cezza,427,6.20,1,13292087
75562322,chateaumojo,427,6.20,1,13292087
74701030,ElisabethB,427,6.20,1,13292088
74847944,Mikusan,427,6.20,1,13292088
74858043,CreamCat,427,6.20,1,13292088
75246831,Eileenrt,427,6.20,1,13292088
75360000,marianapinto,427,6.20,1,13292088
74789196,MissTuk,427,6.20,1,13292089
75158799,Todezotelle,427,6.20,1,13292089
75180442,alexisbenton,427,6.20,1,13292089
75183320,jerryburke,427,6.20,1,13292089
75222603,audreys0205,427,6.20,1,13292089
74763694,CreamCat,427,6.20,1,13292090
75180557,Drogin,427,6.20,1,13292090
75182550,alexisbenton,427,6.20,1,13292090
75217744,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292090
75530865,Kdeyett,427,6.20,1,13292090
74854617,fitzpatrick7,427,6.20,1,13292091
75025912,CreamCat,427,6.20,1,13292091
75326343,saffyre13,427,6.20,1,13292091
75624400,leelaht,427,6.20,1,13292091
75648629,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292091
75156008,rturcotte163,427,6.20,1,13292092
75226126,ManateeRescue,427,6.20,1,13292092
75261912,joshreichley,427,6.20,1,13292092
75459028,dhunton,427,6.20,1,13292092
75494574,ElisabethB,427,6.20,1,13292092
74869190,not-logged-in-e0a84e36acb4724ee782,427,6.20,1,13292093
75192177,MT35,427,6.20,1,13292093
75302330,MissTuk,427,6.20,1,13292093
75364850,csbird,427,6.20,1,13292093
75561485,chateaumojo,427,6.20,1,13292093
75243742,csbird,427,6.20,1,13292094
75394947,CreamCat,427,6.20,1,13292094
75414431,Amy_Richardson,427,6.20,1,13292094
75518736,MT35,427,6.20,1,13292094
75560384,n1176mc172,427,6.20,1,13292094
74707629,katstott,427,6.20,1,13292095
74840199,CreamCat,427,6.20,1,13292095
74843733,Mikusan,427,6.20,1,13292095
75300063,MissTuk,427,6.20,0,13292095
75562139,chateaumojo,427,6.20,1,13292095
74821457,Mikusan,427,6.20,1,13292096
74853486,eyilmaz,427,6.20,1,13292096
75202131,marianapinto,427,6.20,1,13292096
75236921,csbird,427,6.20,1,13292096
75673602,applepi314,427,6.20,1,13292096
74718486,ElisabethB,427,6.20,1,13292097
75531592,Kdeyett,427,6.20,1,13292097
75599477,Bates_Norman,427,6.20,1,13292097
75716045,CreamCat,427,6.20,1,13292097
75728109,chateaumojo,427,6.20,1,13292097
74805905,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13292098
75241520,csbird,427,6.20,1,13292098
75260374,ChrisGutridge,427,6.20,1,13292098
75528598,not-logged-in-895aa5c70a446180cc57,427,6.20,1,13292098
75543714,not-logged-in-beaa1e5fa86950c4d476,427,6.20,1,13292098
75183219,jenniferzhongyn,427,6.20,1,13292099
75259878,Connor.,427,6.20,1,13292099
75305143,MissTuk,427,6.20,1,13292099
75564049,chateaumojo,427,6.20,1,13292099
75599703,Bates_Norman,427,6.20,1,13292099
75179428,Drogin,427,6.20,1,13292100
75260504,Connor.,427,6.20,1,13292100
75549694,n1176mc172,427,6.20,1,13292100
75726913,chateaumojo,427,6.20,1,13292100
75771740,not-logged-in-9df9f42c1340300b7c8a,427,6.20,1,13292100
75212648,gummybeary,427,6.20,1,13292101
75301586,MissTuk,427,6.20,1,13292101
75429405,abi1613,427,6.20,1,13292101
75765032,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13292101
75775460,CreamCat,427,6.20,1,13292101
74718494,ElisabethB,427,6.20,1,13292102
74773257,DeniLou,427,6.20,1,13292102
75029559,CreamCat,427,6.20,1,13292102
75182223,ABOJIANG,427,6.20,1,13292102
75338770,Mikusan,427,6.20,1,13292102
74762160,CreamCat,427,6.20,1,13292103
75006109,puckettka023,427,6.20,1,13292103
75566090,applepi314,427,6.20,1,13292103
75587878,orimayer,427,6.20,1,13292103
75600478,Bates_Norman,427,6.20,1,13292103
75067728,CreamCat,427,6.20,1,13292104
75182702,ABOJIANG,427,6.20,1,13292104
75307579,MissTuk,427,6.20,1,13292104
75729951,chateaumojo,427,6.20,1,13292104
75757549,Natalie_Hunt,427,6.20,1,13292104
75260196,ChrisGutridge,427,6.20,1,13292105
75277951,MissTuk,427,6.20,1,13292105
75346426,TheTreeFrog,427,6.20,1,13292105
75543881,not-logged-in-beaa1e5fa86950c4d476,427,6.20,1,13292105
75607458,CreamCat,427,6.20,1,13292105
75073839,dhunton,427,6.20,1,13292106
75126414,areichardt,427,6.20,1,13292106
75262381,joshreichley,427,6.20,1,13292106
75428228,abi1613,427,6.20,1,13292106
75512420,JammyGem,427,6.20,1,13292106
74804398,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13292107
74850319,not-logged-in-ef7adeabf36782c318e2,427,6.20,1,13292107
75256704,Uganalandia,427,6.20,1,13292107
75264914,maryfeyh,427,6.20,1,13292107
75512209,JammyGem,427,6.20,1,13292107
75319771,Mikusan,427,6.20,1,13292108
75673693,applepi314,427,6.20,1,13292108
75683131,CreamCat,427,6.20,1,13292108
75734703,Uganalandia,427,6.20,1,13292108
75760658,carlyann812,427,6.20,1,13292108
74735145,20lammas,427,6.20,1,13292109
74787038,MissTuk,427,6.20,1,13292109
74962289,ElisabethB,427,6.20,1,13292109
75183993,OneWizardfox,427,6.20,1,13292109
75217522,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13292109
74858047,CreamCat,427,6.20,1,13292110
75061499,Todezotelle,427,6.20,1,13292110
75110144,wilsonsensei,427,6.20,1,13292110
75246959,Eileenrt,427,6.20,1,13292110
75259622,ChrisGutridge,427,6.20,1,13292110
74763083,CreamCat,427,6.20,1,13292111
74773347,ladidar,427,6.20,1,13292111
75271057,AmyBissell,427,6.20,1,13292111
75304305,meltonma,427,6.20,1,13292111
75551322,n1176mc172,427,6.20,1,13292111
75393971,CreamCat,427,6.20,1,13292112
75536044,Bates_Norman,427,6.20,1,13292112
75648427,Chrisotter,427,6.20,1,13292112
75781097,rturcotte163,427,6.20,1,13292112
75790412,Uganalandia,427,6.20,1,13292112
74851639,Mikusan,427,6.20,1,13292113
74909272,SlynxT,427,6.20,1,13292113
75027553,CreamCat,427,6.20,1,13292113
75192061,MT35,427,6.20,1,13292113
75260234,Connor.,427,6.20,1,13292113
75551532,n1176mc172,427,6.20,0,13292114
75630592,not-logged-in-1650f646517d21b23284,427,6.20,0,13292114
75648642,not-logged-in-bd75978f3e51371f929b,427,6.20,0,13292114
75682712,CreamCat,427,6.20,0,13292114
75728348,chateaumojo,427,6.20,0,13292114
74773498,ladidar,427,6.20,0,13292115
75298119,MissTuk,427,6.20,0,13292115
75529148,Bates_Norman,427,6.20,0,13292115
75558130,vei,427,6.20,0,13292115
75673979,applepi314,427,6.20,0,13292115
74812505,Mikusan,427,6.20,1,13292116
75003961,puckettka023,427,6.20,1,13292116
75395525,CreamCat,427,6.20,1,13292116
75642105,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292116
75649269,not-logged-in-bfde75b4e9bec6c3503c,427,6.20,0,13292116
75247181,Eileenrt,427,6.20,1,13292117
75277566,MissTuk,427,6.20,1,13292117
75551763,n1176mc172,427,6.20,1,13292117
75631061,not-logged-in-0d7fa417e8a03093c1af,427,6.20,1,13292117
75642614,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292117
75180628,Drogin,427,6.20,1,13292118
75300462,MissTuk,427,6.20,1,13292118
75494767,ElisabethB,427,6.20,1,13292118
75531597,Kdeyett,427,6.20,1,13292118
75599554,Bates_Norman,427,6.20,1,13292118
74909098,CreamCat,427,6.20,1,13292119
75198053,ManateeRescue,427,6.20,1,13292119
75260194,joshreichley,427,6.20,1,13292119
75587368,orimayer,427,6.20,1,13292119
75606439,pricek,427,6.20,1,13292119
74757024,katstott,427,6.20,1,13292120
75291294,ElisabethB,427,6.20,1,13292120
75302162,MissTuk,427,6.20,1,13292120
75393933,CreamCat,427,6.20,1,13292120
75680176,chateaumojo,427,6.20,1,13292120
74939415,andyra,427,6.20,1,13292121
75375897,csbird,427,6.20,1,13292121
75539516,Learch,427,6.20,1,13292121
75654252,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292121
75682715,CreamCat,427,6.20,1,13292121
74876607,Millarhannah,427,6.20,1,13292122
75519167,MT35,427,6.20,0,13292122
75658866,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292122
75730127,applepi314,427,6.20,1,13292122
75775405,CreamCat,427,6.20,1,13292122
74924746,CreamCat,427,6.20,1,13292123
75265572,qbowen2,427,6.20,1,13292123
75363731,csbird,427,6.20,0,13292123
75380964,xibrev,427,6.20,0,13292123
75647074,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13292123
74850536,Mikusan,427,6.20,1,13292124
75031248,CreamCat,427,6.20,1,13292124
75264933,maryfeyh,427,6.20,1,13292124
75649109,Chrisotter,427,6.20,1,13292124
75674180,applepi314,427,6.20,1,13292124
74788606,MissTuk,427,6.20,1,13292125
74841473,Mikusan,427,6.20,1,13292125
75066502,CreamCat,427,6.20,1,13292125
75361709,csbird,427,6.20,1,13292125
75419279,mollmsd26,427,6.20,1,13292125
74762630,clarebear02,427,6.20,1,13292126
75018613,ElisabethB,427,6.20,1,13292126
75278232,MissTuk,427,6.20,1,13292126
75438078,CreamCat,427,6.20,1,13292126
75531517,Kdeyett,427,6.20,1,13292126
74756702,katstott,427,6.20,1,13292127
74908907,CreamCat,427,6.20,1,13292127
74939065,andyra,427,6.20,1,13292127
75264317,qbowen2,427,6.20,1,13292127
75527083,not-logged-in-47a0bbb31d937d4f34f6,427,6.20,1,13292127
74772874,DeniLou,427,6.20,1,13292128
75062048,Todezotelle,427,6.20,1,13292128
75212982,gummybeary,427,6.20,1,13292128
75418615,mollmsd26,427,6.20,1,13292128
75422546,Saredi,427,6.20,1,13292128
75127353,areichardt,427,6.20,1,13292129
75158542,Todezotelle,427,6.20,1,13292129
75168267,treidy,427,6.20,1,13292129
75265070,maryfeyh,427,6.20,1,13292129
75272444,not-logged-in-ce12c3794d19e6535364,427,6.20,1,13292129
75012207,not-logged-in-c37b4f94b66fa655ddb7,427,6.20,1,13292130
75129357,not-logged-in-07407916aeed6ba2c896,427,6.20,1,13292130
75277058,MissTuk,427,6.20,1,13292130
75372082,Kala.Katt,427,6.20,1,13292130
75533894,ireneyiyo,427,6.20,1,13292130
74711014,ElisabethB,427,6.20,1,13292131
74841007,Mikusan,427,6.20,1,13292131
75409432,durbrow,427,6.20,1,13292131
75437994,CreamCat,427,6.20,1,13292131
75466393,lostris87,427,6.20,1,13292131
74713789,ElisabethB,427,6.20,1,13292132
75298186,MissTuk,427,6.20,1,13292132
75438000,CreamCat,427,6.20,1,13292132
75561327,chateaumojo,427,6.20,1,13292132
75623823,leelaht,427,6.20,1,13292132
74701641,ElisabethB,427,6.20,1,13292133
74735298,20lammas,427,6.20,1,13292133
74762321,CreamCat,427,6.20,1,13292133
74831786,Pmason,427,6.20,1,13292133
74859733,Mikusan,427,6.20,1,13292133
74707478,katstott,427,6.20,1,13292134
75523377,Aribear_123,427,6.20,1,13292134
